FECHA,Horas,O3,NO2,CO,SO2,PM-10,PM-2.5
01/01/2024,00:00:00,4,19,10,4,83.482,55
01/01/2024,01:00:00,6,16,11,4,83.482,58
01/01/2024,02:00:00,5,17,12,4,83.482,63
01/01/2024,03:00:00,4,18,13,4,83.482,70
01/01/2024,04:00:00,4,17,14,4,83.482,81
01/01/2024,05:00:00,5,17,15,4,83.482,91
01/01/2024,06:00:00,5,15,15,4,83.482,106
01/01/2024,07:00:00,6,12,14,4,83.482,112
01/01/2024,08:00:00,6,10,13,4,83.482,116
01/01/2024,09:00:00,12,10,13,4,83.482,120
01/01/2024,10:00:00,22,8,12,4,83.482,122
01/01/2024,11:00:00,31,6,11,4,83.482,122
01/01/2024,12:00:00,40,4,10,4,83.482,123
01/01/2024,13:00:00,53,5,8,4,83.482,123
01/01/2024,14:00:00,55,5,7,4,83.482,123
01/01/2024,15:00:00,44,4,6,4,83.482,124
01/01/2024,16:00:00,43,4,5,4,83.482,124
01/01/2024,17:00:00,39,4,4,4,83.482,125
01/01/2024,18:00:00,37,5,4,4,83.482,123
01/01/2024,19:00:00,36,6,4,4,83.482,123
01/01/2024,20:00:00,27,11,4,4,83.482,123
01/01/2024,21:00:00,11,20,5,4,83.482,124
01/01/2024,22:00:00,14,14,5,4,83.482,124
01/01/2024,23:00:00,16,13,6,4,83.482,124
02/01/2024,00:00:00,19,11,6,4,83.482,123
02/01/2024,01:00:00,20,9,6,4,83.482,122
02/01/2024,02:00:00,18,10,6,4,83.482,120
02/01/2024,03:00:00,18,9,6,4,83.482,116
02/01/2024,04:00:00,15,9,6,4,83.482,109
02/01/2024,05:00:00,16,8,5,4,83.482,104
02/01/2024,06:00:00,6,13,5,4,83.482,90
02/01/2024,07:00:00,4,15,5,4,83.482,79
02/01/2024,08:00:00,4,14,6,4,83.482,73
02/01/2024,09:00:00,5,16,7,4,83.482,69
02/01/2024,10:00:00,10,17,7,4,83.482,66
02/01/2024,11:00:00,17,17,8,4,83.482,64
02/01/2024,12:00:00,31,6,8,4,83.482,64
02/01/2024,13:00:00,31,5,8,4,83.482,64
02/01/2024,14:00:00,33,4,8,4,83.482,64
02/01/2024,15:00:00,34,4,8,4,83.482,63
02/01/2024,16:00:00,33,5,7,4,83.482,63
02/01/2024,17:00:00,31,5,6,4,83.482,63
02/01/2024,18:00:00,31,6,5,4,83.482,63
02/01/2024,19:00:00,23,10,4,4,83.482,61
02/01/2024,20:00:00,14,18,5,4,83.482,61
02/01/2024,21:00:00,9,20,6,4,83.482,61
02/01/2024,22:00:00,4,62,7,4,83.482,60
02/01/2024,23:00:00,4,61,8,4,83.482,61
03/01/2024,00:00:00,4,20,9,4,83.482,61
03/01/2024,01:00:00,4,19,9,4,83.482,61
03/01/2024,02:00:00,4,18,10,4,83.482,63
03/01/2024,03:00:00,4,17,10,4,83.482,63
03/01/2024,04:00:00,4,17,11,4,83.482,63
03/01/2024,05:00:00,4,17,10,4,83.482,63
03/01/2024,06:00:00,8,12,9,4,83.482,63
03/01/2024,07:00:00,4,14,9,4,83.482,63
03/01/2024,08:00:00,4,17,10,4,83.482,63
03/01/2024,09:00:00,5,17,11,4,83.482,61
03/01/2024,10:00:00,16,10,10,4,83.482,68.737
03/01/2024,11:00:00,21,8,10,4,83.482,68.737
03/01/2024,12:00:00,25,5,10,4,83.482,68.737
03/01/2024,13:00:00,26,5,9,4,83.482,68.737
03/01/2024,14:00:00,29,5,9,4,83.482,68.737
03/01/2024,15:00:00,31,5,8,4,83.482,68.737
03/01/2024,16:00:00,31,4,6,4,83.482,68.737
03/01/2024,17:00:00,29,5,4,4,83.482,68.737
03/01/2024,18:00:00,27,6,4,4,83.482,68.737
03/01/2024,19:00:00,20,10,4,4,83.482,68.737
03/01/2024,20:00:00,10,17,4,4,83.482,68.737
03/01/2024,21:00:00,4,61,6,4,83.482,68.737
03/01/2024,22:00:00,4,20,8,4,83.482,68.737
03/01/2024,23:00:00,3,18,9,4,83.482,68.737
04/01/2024,00:00:00,4,17,10,4,83.482,68.737
04/01/2024,01:00:00,11,11,10,4,83.482,68.737
04/01/2024,02:00:00,18,5,10,4,83.482,68.737
04/01/2024,03:00:00,13,8,10,4,83.482,68.737
04/01/2024,04:00:00,10,11,9,4,83.482,68.737
04/01/2024,05:00:00,11,9,8,4,83.482,68.737
04/01/2024,06:00:00,7,11,6,4,83.482,68.737
04/01/2024,07:00:00,4,13,5,4,83.482,68.737
04/01/2024,08:00:00,4,14,5,4,83.482,68.737
04/01/2024,09:00:00,9,11,6,4,83.482,68.737
04/01/2024,10:00:00,17,5,6,4,83.482,68.737
04/01/2024,11:00:00,19,5,6,4,83.482,68.737
04/01/2024,12:00:00,20,4,6,4,83.482,68.737
04/01/2024,13:00:00,21,4,6,4,83.482,68.737
04/01/2024,14:00:00,24,4,6,4,83.482,68.737
04/01/2024,15:00:00,26,4,5,4,83.482,68.737
04/01/2024,16:00:00,26,4,4,4,83.482,68.737
